x_c,y_c,Cp,Vx_ms,Vy_ms,speed_ms
0.935,0.2925,-0.10114,128.9935,-11.0613,129.4669
0.9425,0.2925,-0.09568,128.7094,-10.9573,129.1749
0.95,0.2925,-0.09035,128.4325,-10.8462,128.8896
0.9575,0.2925,-0.08516,128.163,-10.7282,128.6113
0.965,0.2925,-0.08013,127.9013,-10.604,128.3401
0.9725,0.2925,-0.07524,127.6474,-10.4738,128.0764
0.98,0.2925,-0.07051,127.4015,-10.3381,127.8203
0.9875,0.2925,-0.06593,127.1639,-10.1975,127.5721
0.995,0.2925,-0.06151,126.9345,-10.0522,127.3319
1.0025,0.2925,-0.05725,126.7135,-9.9028,127.0999
1.01,0.2925,-0.05315,126.5009,-9.7497,126.8761
1.0175,0.2925,-0.04922,126.2968,-9.5934,126.6606
1.025,0.2925,-0.04544,126.1011,-9.4344,126.4535
1.0325,0.2925,-0.04182,125.9137,-9.273,126.2547
1.04,0.2925,-0.03836,125.7347,-9.1098,126.0643
1.0475,0.2925,-0.03505,125.5639,-8.945,125.8821
1.055,0.2925,-0.0319,125.4011,-8.7791,125.708
1.0625,0.2925,-0.0289,125.2463,-8.6126,125.542
1.07,0.2925,-0.02605,125.0992,-8.4457,125.384
1.0775,0.2925,-0.02334,124.9598,-8.2788,125.2337
1.085,0.2925,-0.02077,124.8277,-8.1122,125.091
1.0925,0.2925,-0.01834,124.7028,-7.9462,124.9557
1.1,0.2925,-0.01604,124.5848,-7.7811,124.8276
1.1075,0.2925,-0.01387,124.4736,-7.6172,124.7064
1.115,0.2925,-0.01182,124.3688,-7.4546,124.592
1.1225,0.2925,-0.00989,124.2702,-7.2936,124.4841
1.13,0.2925,-0.00807,124.1776,-7.1344,124.3824
1.1375,0.2925,-0.00637,124.0907,-6.9772,124.2867
1.145,0.2925,-0.00476,124.0093,-6.822,124.1968
1.1525,0.2925,-0.00326,123.9331,-6.6691,124.1124
1.16,0.2925,-0.00185,123.8619,-6.5184,124.0333
1.1675,0.2925,-0.00053,123.7954,-6.3702,123.9592
1.175,0.2925,0.0007,123.7334,-6.2246,123.8898
1.1825,0.2925,0.00186,123.6756,-6.0814,123.825
1.19,0.2925,0.00293,123.6219,-5.9409,123.7645
1.1975,0.2925,0.00393,123.5719,-5.803,123.7081
1.205,0.2925,0.00486,123.5256,-5.6678,123.6556
1.2125,0.2925,0.00573,123.4827,-5.5353,123.6067
1.22,0.2925,0.00653,123.443,-5.4055,123.5613
1.2275,0.2925,0.00728,123.4063,-5.2784,123.5191
1.235,0.2925,0.00797,123.3724,-5.1539,123.48
1.2425,0.2925,0.00861,123.3412,-5.0321,123.4438
1.25,0.2925,0.00921,123.3125,-4.913,123.4104
1.2575,0.2925,0.00975,123.2862,-4.7964,123.3795
1.265,0.2925,0.01026,123.2621,-4.6824,123.351
1.2725,0.2925,0.01072,123.24,-4.571,123.3248
1.28,0.2925,0.01115,123.2199,-4.4621,123.3007
1.2875,0.2925,0.01154,123.2017,-4.3556,123.2786
1.295,0.2925,0.01189,123.1851,-4.2515,123.2584
1.3025,0.2925,0.01222,123.1701,-4.1498,123.24
1.31,0.2925,0.01252,123.1566,-4.0504,123.2232
1.3175,0.2925,0.01279,123.1445,-3.9532,123.2079
1.325,0.2925,0.01303,123.1336,-3.8583,123.1941
1.3325,0.2925,0.01325,123.124,-3.7656,123.1816
1.34,0.2925,0.01345,123.1156,-3.6749,123.1704
1.3475,0.2925,0.01362,123.1081,-3.5863,123.1604
1.355,0.2925,0.01378,123.1017,-3.4998,123.1515
1.3625,0.2925,0.01392,123.0962,-3.4151,123.1436
1.37,0.2925,0.01404,123.0915,-3.3324,123.1366
1.3775,0.2925,0.01415,123.0877,-3.2516,123.1306
1.385,0.2925,0.01424,123.0845,-3.1726,123.1254
1.3925,0.2925,0.01432,123.0821,-3.0953,123.121
1.4,0.2925,0.01438,123.0803,-3.0198,123.1174
-0.4,0.3,-0.00528,123.7363,11.0164,124.2257
-0.3925,0.3,-0.00591,123.7631,11.1179,124.2614
-0.385,0.3,-0.00659,123.7917,11.2216,124.2992
-0.3775,0.3,-0.0073,123.8222,11.3275,124.3392
-0.37,0.3,-0.00806,123.8547,11.4356,124.3815
-0.3625,0.3,-0.00885,123.8893,11.5459,124.4261
-0.355,0.3,-0.0097,123.9261,11.6586,124.4733
-0.3475,0.3,-0.01059,123.9654,11.7736,124.5232
-0.34,0.3,-0.01153,124.0071,11.8909,124.5759
-0.3325,0.3,-0.01253,124.0516,12.0106,124.6316
-0.325,0.3,-0.01358,124.0988,12.1328,124.6905
-0.3175,0.3,-0.0147,124.149,12.2573,124.7526
-0.31,0.3,-0.01587,124.2024,12.3843,124.8182
-0.3025,0.3,-0.01712,124.259,12.5136,124.8875
-0.295,0.3,-0.01843,124.3192,12.6455,124.9607
-0.2875,0.3,-0.01982,124.3831,12.7797,125.0379
-0.28,0.3,-0.02128,124.4508,12.9163,125.1193
-0.2725,0.3,-0.02283,124.5227,13.0553,125.2052
-0.265,0.3,-0.02446,124.5989,13.1967,125.2958
-0.2575,0.3,-0.02618,124.6797,13.3403,125.3913
-0.25,0.3,-0.028,124.7652,13.4861,125.492
-0.2425,0.3,-0.02991,124.8558,13.6341,125.598
-0.235,0.3,-0.03193,124.9516,13.7841,125.7096
-0.2275,0.3,-0.03406,125.053,13.9361,125.8272
-0.22,0.3,-0.0363,125.1602,14.0899,125.9508
-0.2125,0.3,-0.03866,125.2735,14.2453,126.0808
-0.205,0.3,-0.04114,125.3931,14.4023,126.2175
-0.1975,0.3,-0.04375,125.5193,14.5606,126.361
-0.19,0.3,-0.0465,125.6524,14.72,126.5117
-0.1825,0.3,-0.04938,125.7927,14.8803,126.6697
-0.175,0.3,-0.05241,125.9404,15.0411,126.8354
-0.1675,0.3,-0.05558,126.0958,15.2023,127.0089
-0.16,0.3,-0.05891,126.2592,15.3636,127.1905
-0.1525,0.3,-0.0624,126.4308,15.5244,127.3803
-0.145,0.3,-0.06605,126.6108,15.6846,127.5786
-0.1375,0.3,-0.06986,126.7996,15.8437,127.7856
-0.13,0.3,-0.07385,126.9972,16.0012,128.0012
-0.1225,0.3,-0.07801,127.2039,16.1567,128.2258
-0.115,0.3,-0.08234,127.4198,16.3098,128.4593
-0.1075,0.3,-0.08685,127.645,16.4598,128.7019
-0.1,0.3,-0.09154,127.8797,16.6063,128.9535
-0.0925,0.3,-0.09641,128.1239,16.7487,129.214
-0.085,0.3,-0.10145,128.3777,16.8865,129.4835
-0.0775,0.3,-0.10668,128.641,17.019,129.7619
-0.07,0.3,-0.11209,128.9137,17.1456,130.0489
-0.0625,0.3,-0.11766,129.1957,17.2657,130.3443
-0.055,0.3,-0.12341,129.487,17.3788,130.648
-0.0475,0.3,-0.12933,129.7871,17.4841,130.9595
-0.04,0.3,-0.13541,130.0961,17.5811,131.2786
-0.0325,0.3,-0.14164,130.4134,17.6692,131.6049
-0.025,0.3,-0.14802,130.7387,17.7477,131.9378
-0.0175,0.3,-0.15454,131.0717,17.8162,132.277
-0.01,0.3,-0.16119,131.4118,17.8741,132.6218
-0.0025,0.3,-0.16796,131.7586,17.9209,132.9718
0.005,0.3,-0.17484,132.1116,17.9561,133.3263
0.0125,0.3,-0.18182,132.4701,17.9794,133.6847
0.02,0.3,-0.18888,132.8336,17.9903,134.0463
0.0275,0.3,-0.19603,133.2014,17.9885,134.4106
0.035,0.3,-0.20323,133.5729,17.9738,134.7768
0.0425,0.3,-0.21048,133.9474,17.9458,135.1442
0.05,0.3,-0.21777,134.3242,17.9045,135.5122
0.0575,0.3,-0.22508,134.7027,17.8496,135.8802
0.065,0.3,-0.2324,135.0821,17.7812,136.2474
0.0725,0.3,-0.23972,135.4618,17.6992,136.6132
0.08,0.3,-0.24703,135.8412,17.6035,136.977
0.0875,0.3,-0.2543,136.2194,17.4944,137.3382
0.095,0.3,-0.26153,136.596,17.3717,137.6962
0.1025,0.3,-0.26871,136.9703,17.2358,138.0505
0.11,0.3,-0.27583,137.3416,17.0868,138.4004
0.1175,0.3,-0.28287,137.7095,16.9249,138.7457
0.125,0.3,-0.28983,138.0733,16.7503,139.0857
0.1325,0.3,-0.2967,138.4326,16.5633,139.42
0.14,0.3,-0.30345,138.7869,16.3641,139.7483
0.1475,0.3,-0.3101,139.1356,16.1532,140.0701
0.155,0.3,-0.31663,139.4784,15.9307,140.3852
0.1625,0.3,-0.32302,139.8148,15.6971,140.6932
0.17,0.3,-0.32928,140.1445,15.4526,140.9938
0.1775,0.3,-0.3354,140.4671,15.1976,141.2868
0.185,0.3,-0.34137,140.7823,14.9325,141.572
0.1925,0.3,-0.34718,141.0897,14.6576,141.849
0.2,0.3,-0.35284,141.3891,14.3733,142.1178
0.2075,0.3,-0.35833,141.6802,14.08,142.3781
0.215,0.3,-0.36365,141.9627,13.7779,142.6298
0.2225,0.3,-0.36879,142.2366,13.4675,142.8727
0.23,0.3,-0.37376,142.5014,13.1492,143.1068
0.2375,0.3,-0.37855,142.7571,12.8232,143.3319
0.245,0.3,-0.38315,143.0035,12.49,143.5479
0.2525,0.3,-0.38757,143.2403,12.1498,143.7547
0.26,0.3,-0.39179,143.4675,11.8031,143.9522
0.2675,0.3,-0.39583,143.6849,11.4501,144.1404
0.275,0.3,-0.39967,143.8925,11.0913,144.3193
0.2825,0.3,-0.40331,144.09,10.7269,144.4887
0.29,0.3,-0.40675,144.2773,10.3573,144.6486
0.2975,0.3,-0.40999,144.4545,9.9828,144.799
0.305,0.3,-0.41303,144.6213,9.6037,144.9398
0.3125,0.3,-0.41587,144.7778,9.2205,145.0711
0.32,0.3,-0.4185,144.9238,8.8333,145.1927
0.3275,0.3,-0.42093,145.0593,8.4426,145.3048
0.335,0.3,-0.42315,145.1842,8.0485,145.4071
0.3425,0.3,-0.42516,145.2985,7.6516,145.4999
0.35,0.3,-0.42696,145.4022,7.252,145.583
0.3575,0.3,-0.42856,145.4952,6.8501,145.6564
0.365,0.3,-0.42995,145.5775,6.4461,145.7202
0.3725,0.3,-0.43112,145.6491,6.0405,145.7743
0.38,0.3,-0.43209,145.71,5.6335,145.8189
0.3875,0.3,-0.43285,145.7602,5.2253,145.8538
0.395,0.3,-0.43341,145.7996,4.8164,145.8791
0.4025,0.3,-0.43375,145.8283,4.407,145.8949
0.41,0.3,-0.43389,145.8463,3.9974,145.9011
0.4175,0.3,-0.43381,145.8537,3.588,145.8979
0.425,0.3,-0.43354,145.8505,3.1789,145.8851
0.4325,0.3,-0.43305,145.8366,2.7706,145.863
0.44,0.3,-0.43237,145.8123,2.3632,145.8314
0.4475,0.3,-0.43148,145.7774,1.9571,145.7905
0.455,0.3,-0.43039,145.7321,1.5526,145.7404
0.4625,0.3,-0.42909,145.6764,1.15,145.681
0.47,0.3,-0.4276,145.6105,0.7495,145.6124
0.4775,0.3,-0.42592,145.5344,0.3515,145.5348
0.485,0.3,-0.42404,145.4481,-0.0438,145.4481
0.4925,0.3,-0.42196,145.3519,-0.4362,145.3525
0.5,0.3,-0.4197,145.2457,-0.8252,145.248
0.5075,0.3,-0.41725,145.1297,-1.2108,145.1347
0.515,0.3,-0.41461,145.004,-1.5925,145.0127
0.5225,0.3,-0.41179,144.8688,-1.9701,144.8822
0.53,0.3,-0.40879,144.7241,-2.3435,144.743
0.5375,0.3,-0.40561,144.5701,-2.7122,144.5955
0.545,0.3,-0.40225,144.407,-3.076,144.4397
0.5525,0.3,-0.39873,144.2348,-3.4348,144.2757
0.56,0.3,-0.39504,144.0538,-3.7882,144.1036
0.5675,0.3,-0.39118,143.8641,-4.136,143.9236
0.575,0.3,-0.38716,143.6659,-4.4779,143.7357
0.5825,0.3,-0.38299,143.4594,-4.8138,143.5401
0.59,0.3,-0.37866,143.2447,-5.1433,143.337
0.5975,0.3,-0.37418,143.022,-5.4663,143.1265
0.605,0.3,-0.36955,142.7916,-5.7826,142.9086
0.6125,0.3,-0.36479,142.5536,-6.0918,142.6837
0.62,0.3,-0.35988,142.3083,-6.3939,142.4518
0.6275,0.3,-0.35485,142.0558,-6.6885,142.2131
0.635,0.3,-0.34968,141.7963,-6.9756,141.9678
0.6425,0.3,-0.34439,141.5302,-7.2548,141.716
0.65,0.3,-0.33898,141.2576,-7.526,141.458
0.6575,0.3,-0.33346,140.9789,-7.789,141.1939
0.665,0.3,-0.32782,140.6941,-8.0436,140.9238
0.6725,0.3,-0.32208,140.4036,-8.2896,140.6481
0.68,0.3,-0.31625,140.1077,-8.5269,140.367
0.6875,0.3,-0.31032,139.8066,-8.7554,140.0805
0.695,0.3,-0.30429,139.5006,-8.9747,139.789
0.7025,0.3,-0.29819,139.19,-9.1849,139.4927
0.71,0.3,-0.29201,138.875,-9.3857,139.1918
0.7175,0.3,-0.28576,138.556,-9.577,138.8866
0.725,0.3,-0.27944,138.2332,-9.7586,138.5773
0.7325,0.3,-0.27306,137.9071,-9.9306,138.2641
0.74,0.3,-0.26662,137.5778,-10.0927,137.9475
0.7475,0.3,-0.26014,137.2457,-10.2448,137.6275
0.755,0.3,-0.25362,136.9111,-10.3869,137.3046
0.7625,0.3,-0.24706,136.5744,-10.5188,136.9789
0.77,0.3,-0.24048,136.236,-10.6406,136.6509
0.7775,0.3,-0.23387,135.8961,-10.752,136.3208
0.785,0.3,-0.22725,135.5551,-10.8532,135.9889
0.7925,0.3,-0.22062,135.2134,-10.944,135.6556
0.8,0.3,-0.21398,134.8714,-11.0245,135.3212
0.8075,0.3,-0.20736,134.5294,-11.0946,134.9861
0.815,0.3,-0.20074,134.1877,-11.1543,134.6505
0.8225,0.3,-0.19415,133.8469,-11.2037,134.315
0.83,0.3,-0.18758,133.5073,-11.2427,133.9798
0.8375,0.3,-0.18105,133.1692,-11.2716,133.6453
0.845,0.3,-0.17456,132.833,-11.2902,133.312
0.8525,0.3,-0.16812,132.4992,-11.2989,132.9801
0.86,0.3,-0.16173,132.1681,-11.2975,132.6501
0.8675,0.3,-0.15541,131.8402,-11.2863,132.3224
0.875,0.3,-0.14916,131.5157,-11.2655,131.9974
0.8825,0.3,-0.14299,131.1952,-11.2352,131.6754
0.89,0.3,-0.1369,130.8789,-11.1957,131.3569
0.8975,0.3,-0.1309,130.5672,-11.147,131.0422
0.905,0.3,-0.125,130.2605,-11.0896,130.7317
0.9125,0.3,-0.11921,129.9592,-11.0236,130.4259
0.92,0.3,-0.11352,129.6635,-10.9494,130.125
0.9275,0.3,-0.10795,129.3738,-10.8672,129.8294
0.935,0.3,-0.1025,129.0903,-10.7774,129.5394
0.9425,0.3,-0.09718,128.8135,-10.6803,129.2555
0.95,0.3,-0.09199,128.5434,-10.5763,128.9778
0.9575,0.3,-0.08694,128.2804,-10.4657,128.7066
0.965,0.3,-0.08202,128.0247,-10.3491,128.4423
0.9725,0.3,-0.07725,127.7764,-10.2266,128.185
0.98,0.3,-0.07262,127.5358,-10.0989,127.935
0.9875,0.3,-0.06815,127.3029,-9.9662,127.6924
0.995,0.3,-0.06382,127.0778,-9.829,127.4574
1.0025,0.3,-0.05964,126.8607,-9.6878,127.2301
1.01,0.3,-0.05562,126.6515,-9.543,127.0106
1.0175,0.3,-0.05174,126.4504,-9.3949,126.7989
1.025,0.3,-0.04802,126.2572,-9.244,126.5952
1.0325,0.3,-0.04445,126.072,-9.0908,126.3994
1.04,0.3,-0.04103,125.8947,-8.9356,126.2114
1.0475,0.3,-0.03776,125.7252,-8.7788,126.0314
1.055,0.3,-0.03464,125.5635,-8.6208,125.859
1.0625,0.3,-0.03166,125.4092,-8.4619,125.6944
1.07,0.3,-0.02882,125.2625,-8.3025,125.5373
1.0775,0.3,-0.02612,125.1229,-8.1429,125.3876
1.085,0.3,-0.02355,124.9905,-7.9835,125.2452
1.0925,0.3,-0.02111,124.8649,-7.8244,125.1098
1.1,0.3,-0.0188,124.7461,-7.666,124.9814
1.1075,0.3,-0.01662,124.6337,-7.5085,124.8596
1.115,0.3,-0.01455,124.5275,-7.3522,124.7444
1.1225,0.3,-0.0126,124.4274,-7.1972,124.6354
1.13,0.3,-0.01075,124.333,-7.0438,124.5324
1.1375,0.3,-0.00902,124.2443,-6.8921,124.4353
1.145,0.3,-0.00738,124.1608,-6.7422,124.3437
1.1525,0.3,-0.00584,124.0825,-6.5943,124.2576
1.16,0.3,-0.0044,124.009,-6.4484,124.1765
1.1675,0.3,-0.00304,123.9401,-6.3048,124.1004
1.175,0.3,-0.00177,123.8757,-6.1635,124.0289
1.1825,0.3,-0.00058,123.8154,-6.0244,123.9619
1.19,0.3,0.00054,123.7592,-5.8878,123.8991
1.1975,0.3,0.00158,123.7067,-5.7536,123.8404
1.205,0.3,0.00256,123.6578,-5.6219,123.7855
1.2125,0.3,0.00347,123.6123,-5.4927,123.7342
1.22,0.3,0.00432,123.5699,-5.366,123.6864
1.2275,0.3,0.00511,123.5306,-5.2418,123.6418
1.235,0.3,0.00584,123.4942,-5.1201,123.6003
1.2425,0.3,0.00653,123.4604,-5.0009,123.5617
1.25,0.3,0.00716,123.4292,-4.8842,123.5258
1.2575,0.3,0.00775,123.4004,-4.77,123.4925
1.265,0.3,0.0083,123.3738,-4.6581,123.4617
1.2725,0.3,0.0088,123.3493,-4.5487,123.4331
1.28,0.3,0.00927,123.3267,-4.4417,123.4067
1.2875,0.3,0.0097,123.3061,-4.337,123.3823
1.295,0.3,0.0101,123.2872,-4.2346,123.3599
1.3025,0.3,0.01047,123.2699,-4.1344,123.3392
1.31,0.3,0.0108,123.2541,-4.0365,123.3202
1.3175,0.3,0.01111,123.2398,-3.9407,123.3028
1.325,0.3,0.01139,123.2269,-3.847,123.2869
1.3325,0.3,0.01165,123.2152,-3.7555,123.2724
1.34,0.3,0.01188,123.2046,-3.666,123.2592
1.3475,0.3,0.01209,123.1952,-3.5784,123.2472
1.355,0.3,0.01228,123.1868,-3.4928,123.2363
1.3625,0.3,0.01246,123.1794,-3.4091,123.2266
1.37,0.3,0.01261,123.1729,-3.3273,123.2178
1.3775,0.3,0.01275,123.1672,-3.2472,123.21
1.385,0.3,0.01287,123.1623,-3.1689,123.2031
1.3925,0.3,0.01298,123.1582,-3.0924,123.197
1.4,0.3,0.01307,123.1547,-3.0175,123.1917
-0.4,0.3075,-0.007,123.8359,10.9894,124.3225
-0.3925,0.3075,-0.00768,123.8648,11.0892,124.3602
-0.385,0.3075,-0.00839,123.8955,11.191,124.3999
-0.3775,0.3075,-0.00913,123.9281,11.2949,124.4418
-0.37,0.3075,-0.00992,123.9628,11.4009,124.486
-0.3625,0.3075,-0.01076,123.9997,11.5091,124.5326
-0.355,0.3075,-0.01164,124.0388,11.6194,124.5818
-0.3475,0.3075,-0.01257,124.0803,11.7319,124.6337
-0.34,0.3075,-0.01355,124.1243,11.8467,124.6884
-0.3325,0.3075,-0.01458,124.1711,11.9637,124.7461
-0.325,0.3075,-0.01567,124.2206,12.0829,124.8069
-0.3175,0.3075,-0.01682,124.2732,12.2044,124.871
-0.31,0.3075,-0.01803,124.3289,12.3281,124.9386
-0.3025,0.3075,-0.01931,124.3879,12.4541,125.0098
-0.295,0.3075,-0.02066,124.4504,12.5823,125.0848
-0.2875,0.3075,-0.02208,124.5166,12.7128,125.1638
-0.28,0.3075,-0.02358,124.5866,12.8454,125.2471
-0.2725,0.3075,-0.02516,124.6607,12.9802,125.3347
-0.265,0.3075,-0.02682,124.7391,13.1171,125.4269
-0.2575,0.3075,-0.02858,124.822,13.2561,125.5239
-0.25,0.3075,-0.03042,124.9096,13.3971,125.626
-0.2425,0.3075,-0.03236,125.0022,13.5399,125.7333
-0.235,0.3075,-0.0344,125.0999,13.6846,125.8461
-0.2275,0.3075,-0.03655,125.203,13.831,125.9647
-0.22,0.3075,-0.03881,125.3119,13.9789,126.0891
-0.2125,0.3075,-0.04118,125.4266,14.1283,126.2198
-0.205,0.3075,-0.04368,125.5475,14.2788,126.3568
-0.1975,0.3075,-0.04629,125.6748,14.4305,126.5005
-0.19,0.3075,-0.04904,125.8087,14.583,126.6511
-0.1825,0.3075,-0.05192,125.9496,14.7361,126.8088
-0.175,0.3075,-0.05494,126.0977,14.8895,126.9737
-0.1675,0.3075,-0.0581,126.2531,15.043,127.1462
-0.16,0.3075,-0.06141,126.4162,15.1963,127.3263
-0.1525,0.3075,-0.06487,126.5872,15.349,127.5144
-0.145,0.3075,-0.06848,126.7662,15.5008,127.7104
-0.1375,0.3075,-0.07225,126.9536,15.6513,127.9147
-0.13,0.3075,-0.07618,127.1493,15.8001,128.1272
-0.1225,0.3075,-0.08028,127.3537,15.9467,128.3482
-0.115,0.3075,-0.08454,127.5668,16.0907,128.5776
-0.1075,0.3075,-0.08897,127.7888,16.2316,128.8155
-0.1,0.3075,-0.09356,128.0196,16.3689,129.0619
-0.0925,0.3075,-0.09833,128.2595,16.5021,129.3167
-0.085,0.3075,-0.10326,128.5083,16.6306,129.5799
-0.0775,0.3075,-0.10836,128.766,16.7539,129.8514
-0.07,0.3075,-0.11363,129.0326,16.8714,130.1309
-0.0625,0.3075,-0.11906,129.3079,16.9826,130.4184
-0.055,0.3075,-0.12466,129.5918,17.0868,130.7135
-0.0475,0.3075,-0.1304,129.8841,17.1836,131.0159
-0.04,0.3075,-0.1363,130.1846,17.2723,131.3254
-0.0325,0.3075,-0.14234,130.4928,17.3525,131.6415
-0.025,0.3075,-0.14852,130.8086,17.4235,131.9639
-0.0175,0.3075,-0.15483,131.1314,17.4848,132.292
-0.01,0.3075,-0.16126,131.461,17.536,132.6254
-0.0025,0.3075,-0.1678,131.7967,17.5766,132.9636
0.005,0.3075,-0.17444,132.1382,17.6062,133.306
0.0125,0.3075,-0.18118,132.4848,17.6244,133.652
0.02,0.3075,-0.188,132.8361,17.6308,134.001
0.0275,0.3075,-0.19489,133.1914,17.6251,134.3525
0.035,0.3075,-0.20183,133.5501,17.6071,134.7058
0.0425,0.3075,-0.20882,133.9116,17.5766,135.0602
0.05,0.3075,-0.21585,134.2754,17.5334,135.4152
0.0575,0.3075,-0.22289,134.6406,17.4773,135.7702
0.065,0.3075,-0.22995,135.0068,17.4082,136.1245
0.0725,0.3075,-0.237,135.3732,17.3262,136.4775
0.08,0.3075,-0.24404,135.7392,17.2313,136.8286
0.0875,0.3075,-0.25106,136.1043,17.1234,137.1773
0.095,0.3075,-0.25803,136.4678,17.0028,137.523
0.1025,0.3075,-0.26496,136.8292,16.8694,137.8652
0.11,0.3075,-0.27182,137.1878,16.7235,138.2034
0.1175,0.3075,-0.27862,137.5432,16.5652,138.5371
0.125,0.3075,-0.28533,137.8947,16.3947,138.8659
0.1325,0.3075,-0.29196,138.242,16.2124,139.1894
0.14,0.3075,-0.29849,138.5845,16.0184,139.5072
0.1475,0.3075,-0.30491,138.9218,15.813,139.8188
0.155,0.3075,-0.31122,139.2534,15.5966,140.1241
0.1625,0.3075,-0.3174,139.579,15.3693,140.4226
0.17,0.3075,-0.32346,139.8982,15.1316,140.7142
0.1775,0.3075,-0.32938,140.2107,14.8837,140.9984
0.185,0.3075,-0.33516,140.516,14.626,141.2752
0.1925,0.3075,-0.34079,140.814,14.3588,141.5442
0.2,0.3075,-0.34626,141.1043,14.0825,141.8053
0.2075,0.3075,-0.35158,141.3866,13.7974,142.0582
0.215,0.3075,-0.35674,141.6608,13.5038,142.303
0.2225,0.3075,-0.36173,141.9266,13.2021,142.5393
0.23,0.3075,-0.36655,142.1837,12.8927,142.767
0.2375,0.3075,-0.3712,142.432,12.5758,142.9861
0.245,0.3075,-0.37567,142.6714,12.2518,143.1965
0.2525,0.3075,-0.37996,142.9016,11.921,143.3979
0.26,0.3075,-0.38406,143.1225,11.5838,143.5905
0.2675,0.3075,-0.38798,143.3339,11.2405,143.774
0.275,0.3075,-0.39171,143.5357,10.8915,143.9484
0.2825,0.3075,-0.39525,143.7279,10.537,144.1136
0.29,0.3075,-0.3986,143.9103,10.1774,144.2697
0.2975,0.3075,-0.40176,144.0828,9.813,144.4165
0.305,0.3075,-0.40472,144.2452,9.4442,144.5541
0.3125,0.3075,-0.40748,144.3977,9.0712,144.6823
0.32,0.3075,-0.41004,144.54,8.6943,144.8012
0.3275,0.3075,-0.41241,144.6721,8.314,144.9108
0.335,0.3075,-0.41457,144.7939,7.9304,145.0109
0.3425,0.3075,-0.41653,144.9055,7.5439,145.1017
0.35,0.3075,-0.41829,145.0067,7.1548,145.1831
0.3575,0.3075,-0.41985,145.0975,6.7634,145.2551
0.365,0.3075,-0.42121,145.178,6.37,145.3177
0.3725,0.3075,-0.42236,145.2481,5.975,145.3709
0.38,0.3075,-0.42331,145.3077,5.5785,145.4147
0.3875,0.3075,-0.42406,145.3569,5.1809,145.4492
0.395,0.3075,-0.42461,145.3957,4.7826,145.4743
0.4025,0.3075,-0.42495,145.4241,4.3837,145.4901
0.41,0.3075,-0.42509,145.4421,3.9847,145.4966
0.4175,0.3075,-0.42503,145.4497,3.5857,145.4939
0.425,0.3075,-0.42477,145.447,3.1871,145.4819
0.4325,0.3075,-0.42431,145.434,2.7892,145.4607
0.44,0.3075,-0.42365,145.4107,2.3922,145.4304
0.4475,0.3075,-0.4228,145.3772,1.9964,145.3909
0.455,0.3075,-0.42175,145.3336,1.6022,145.3425
0.4625,0.3075,-0.4205,145.2799,1.2098,145.285
0.47,0.3075,-0.41906,145.2163,0.8194,145.2186
0.4775,0.3075,-0.41743,145.1427,0.4314,145.1433
0.485,0.3075,-0.41561,145.0592,0.046,145.0592
0.4925,0.3075,-0.41361,144.966,-0.3365,144.9664
0.5,0.3075,-0.41142,144.8632,-0.7159,144.865
0.5075,0.3075,-0.40904,144.7508,-1.0918,144.7549
0.515,0.3075,-0.40649,144.629,-1.464,144.6364
0.5225,0.3075,-0.40376,144.4979,-1.8323,144.5095
0.53,0.3075,-0.40085,144.3576,-2.1964,144.3743
0.5375,0.3075,-0.39777,144.2083,-2.556,144.231
0.545,0.3075,-0.39452,144.0501,-2.9109,144.0795
0.5525,0.3075,-0.39111,143.8831,-3.2608,143.92
0.56,0.3075,-0.38753,143.7075,-3.6056,143.7527
0.5675,0.3075,-0.38379,143.5234,-3.9449,143.5776
0.575,0.3075,-0.37989,143.3311,-4.2785,143.395
0.5825,0.3075,-0.37584,143.1307,-4.6062,143.2048
0.59,0.3075,-0.37165,142.9223,-4.9279,143.0073
0.5975,0.3075,-0.3673,142.7062,-5.2431,142.8025
0.605,0.3075,-0.36282,142.4826,-5.5518,142.5907
0.6125,0.3075,-0.3582,142.2516,-5.8537,142.3719
0.62,0.3075,-0.35344,142.0134,-6.1486,142.1464
0.6275,0.3075,-0.34856,141.7683,-6.4363,141.9143
0.635,0.3075,-0.34355,141.5165,-6.7166,141.6758
0.6425,0.3075,-0.33842,141.2582,-6.9894,141.431
0.65,0.3075,-0.33317,140.9936,-7.2543,141.1801
0.6575,0.3075,-0.32781,140.723,-7.5113,140.9233
0.665,0.3075,-0.32235,140.4466,-7.7602,140.6608
0.6725,0.3075,-0.31678,140.1646,-8.0007,140.3928
0.68,0.3075,-0.31112,139.8774,-8.2328,140.1195
0.6875,0.3075,-0.30537,139.5851,-8.4562,139.8411
0.695,0.3075,-0.29953,139.2881,-8.6709,139.5578
0.7025,0.3075,-0.29361,138.9866,-8.8766,139.2698
0.71,0.3075,-0.28762,138.6809,-9.0733,138.9774
0.7175,0.3075,-0.28155,138.3713,-9.2608,138.6809
0.725,0.3075,-0.27542,138.0581,-9.4389,138.3804
0.7325,0.3075,-0.26924,137.7416,-9.6077,138.0762
0.74,0.3075,-0.263,137.422,-9.7668,137.7687
0.7475,0.3075,-0.25672,137.0998,-9.9164,137.4579
0.755,0.3075,-0.25039,136.7751,-10.0562,137.1443
0.7625,0.3075,-0.24403,136.4485,-10.1862,136.8281
0.77,0.3075,-0.23765,136.1201,-10.3064,136.5097
